,Date,Rating,ReviewText
5521,"March 15, 2017",3,"Great pay, great benefits, poor work life balance, hard on your body. A typical day at Ford consisted of managing two lines, both final assembly.  Management was OK most of the time, but not always fair.  The union did step in to help those who were constantly in trouble, but if you had a legitimate claim and never had a problem, the union would usually let your grievance go. The hardest part of the job was working in extreme heat or cold.  Also some employees were less than cordial, however when you did find a good group of people it was a lot of fun."
5522,"March 15, 2017",5,"Great Team We are one team with one mission. We help  and we respect each other. So much pressure, but way more support from the management and from the team. We are very lucky with our supervise, very understanding and he's always there when you need support."
5523,"February 18, 2020",5,amazing work place great place to work the tech and management is extremely helpful and friendly. everyone seeks to help others succeed and working here has helped me out over and beyond.
5524,"March 14, 2017",3,Wrote a couple new COBOL programs. They have good Model Office processes. Ran it just like production. They do Model office refresh at the end of each release. They have good Release scope identification and communication processes.  They did not have enough work to keep me busy so I moved on.
5525,"March 14, 2017",4,"Great company Great company, you will always find a room of growth., Which means that the more you study and develop your self, the more you will find an opportunity with CBRE"
5526,"March 13, 2017",2,"Intern Worked as an intern for Ford Motor Company. It was an okay job. However, the culture of the company is lacking. They will allow you to fall through the cracks."
5527,"March 13, 2017",5,"Ford Enjoyed my career at Ford. It was very rewarding and fun for many years. Made many contributions and built many relationships.  Given the challenges with quality and it being cyclical it was  challenging strategic environment to sometime maneuver through"
5528,"March 13, 2017",5,"Productive fun place to work Ford Motor Company is one of the few places I would say i would retire from, but the most important thing is the people. The people of Ford Motor are people that care about every detail and encourages one and another. This company has lots of history and I definitely have learned a lot from this amazing place."
5529,"March 13, 2017",5,A very fast and productive environment. A typical day at work is getting to my station and waiting hourly to switch my op.Maintaining a steady and consistent pace while insuring the product is done correctly.
5530,"March 13, 2017",3,"As a salaried employee, work-life balance is non existent I have been with the company for almost 4 years, and the greatest thing about being a supervisor in the plant is that there are no days that are the same. Ford is a great company, but the plant culture is draining. I enjoy the pay checks."
5531,"March 12, 2017",2,"Ford Motor I was let go through a temp agency when working for Ford. It there management tactics. I was the fourth employee there in a year, I just wish I wouldn't of given up my part time job at lowe's for HP/Ford."
5532,"March 10, 2017",4,"Ford Motor Company Working at Ford Livonia Transmission was an interesting job. I learned much about the transmission manufacturing from aluminum transmission casings and machining operations to the assembly and testing.The people were great to work with and cooperative.  Atlanta Assembly Plant was another interesting and fun job. The people were great and I learned much about automotive manufacturing. The culture and work environment was fun and challenging. Learned a lot about car manufacturing and systems that supported the operations."
5533,"March 10, 2017",4,"Nice work place The company seemed quite well to work. They had great employee involvement in team building and activities. They tried to be a positive company, but certain employees skimped in the fair process of compensation."
5534,"March 9, 2017",5,"Ok work place, if on the right shift Ford is a good company to work for. Being able to select your work shift is lacking at this facility. Morale certainly affected depending on your desired shift."
5535,"March 9, 2017",3,Fun and productive Ford Motor Company is a company to work for. I would recommend to anyone who apply. Great hourly and pay and benefits. A great company to retire from.
5536,"March 9, 2017",4,"good work enviorment until you reach team lead Eight weeks ago I loved my job and wouldn't trade it for anything. Then I got promoted to Teamlead, while also pursuing my MBA. It was too much at once. You aren't trained for Teamlead, then just hand you the keys and suddenly you're a manager. I was spending 55hr/ wk at work and another 10-15hr/ week on my MBA. Too much at once, I tried to step back to my prior role, and wasn't allowed to. Ended up quitting due to the stress/ work life balance. Great company, I just got put in a bad position."
5537,"March 8, 2017",5,"This is supposed to be for MRM.  Being able to help those in debt work out their finances and get back on the right path financially. A typical day started with the morning meeting, getting everyone pumped up with quotas to meet and what our agendas were for the day.  Most people do not appreciate debt collectors calling, but I was able to learn to be empathetic, learned how to run the microfiche machine and repull bills and submit them to the insurance company for the person responsible and help get some of those debts taken care of.  As well as following them through payment arrangements untiul they were paid off or close to it.  It was a good feeling to help people work in a positive direction as well as showing I was doing a good job.  The job involved alot of cold calling, data entry.  The worst part of my job was being the big bad collection agency bugging someone for money.  Though finding the right approach to it did pay off substancially."
5538,"March 8, 2017",5,Fun place and good people. I love working for Ford Motor and social with diff people. I can do my job and do whatever I want while I'm not on the shift. I get long lunch hours and help other people.
5539,"March 8, 2017",5,Fun Assembling parts for the F150 Ford truck.  Also  of the building different parts side doors put the whole body frame of the F1 50 truck. Shipping and receiving with new parts and inventory.
5540,"March 8, 2017",3,"Not a fun place Repetitive, boring, takes no skill. It's a job that pays well. Management is horrible. There are a few good coworkers in between a lot of not so good people."
5541,"March 8, 2017",5,Excellent place to work I worked at Ford motor company for over 34 years before retiring with several advancements and was paid a good salary for the work I did. I have several family members still working there that I helped get jobs when I was working there.
5542,"March 7, 2017",5,"Never a dull moment Good company to work for.  Everyday brought new challenges and was never boring.  If you are on the fast track, you are moving every 18 months-2 years.  Working with different personalities could be interesting."
5543,"March 7, 2017",3,"Huge company with boatloads of opportunities Solid company that offers great opportunities for employees, especially those looking to get exposure in multiple areas. Traditional organizational structure for a large, old school company."
5544,"February 18, 2020",5,amazing work place great place to work the tech and management is extremely helpful and friendly. everyone seeks to help others succeed and working here has helped me out over and beyond.
5545,"March 14, 2017",3,Wrote a couple new COBOL programs. They have good Model Office processes. Ran it just like production. They do Model office refresh at the end of each release. They have good Release scope identification and communication processes.  They did not have enough work to keep me busy so I moved on.
5546,"March 14, 2017",4,"Great company Great company, you will always find a room of growth., Which means that the more you study and develop your self, the more you will find an opportunity with CBRE"
5547,"March 13, 2017",2,"Intern Worked as an intern for Ford Motor Company. It was an okay job. However, the culture of the company is lacking. They will allow you to fall through the cracks."
5548,"March 13, 2017",5,"Ford Enjoyed my career at Ford. It was very rewarding and fun for many years. Made many contributions and built many relationships.  Given the challenges with quality and it being cyclical it was  challenging strategic environment to sometime maneuver through"
5549,"March 13, 2017",5,"Productive fun place to work Ford Motor Company is one of the few places I would say i would retire from, but the most important thing is the people. The people of Ford Motor are people that care about every detail and encourages one and another. This company has lots of history and I definitely have learned a lot from this amazing place."
5550,"March 13, 2017",5,A very fast and productive environment. A typical day at work is getting to my station and waiting hourly to switch my op.Maintaining a steady and consistent pace while insuring the product is done correctly.
5551,"March 13, 2017",3,"As a salaried employee, work-life balance is non existent I have been with the company for almost 4 years, and the greatest thing about being a supervisor in the plant is that there are no days that are the same. Ford is a great company, but the plant culture is draining. I enjoy the pay checks."
5552,"March 12, 2017",2,"Ford Motor I was let go through a temp agency when working for Ford. It there management tactics. I was the fourth employee there in a year, I just wish I wouldn't of given up my part time job at lowe's for HP/Ford."
5553,"March 10, 2017",4,"Ford Motor Company Working at Ford Livonia Transmission was an interesting job. I learned much about the transmission manufacturing from aluminum transmission casings and machining operations to the assembly and testing.The people were great to work with and cooperative.  Atlanta Assembly Plant was another interesting and fun job. The people were great and I learned much about automotive manufacturing. The culture and work environment was fun and challenging. Learned a lot about car manufacturing and systems that supported the operations."
5554,"March 10, 2017",4,"Nice work place The company seemed quite well to work. They had great employee involvement in team building and activities. They tried to be a positive company, but certain employees skimped in the fair process of compensation."
5555,"March 9, 2017",5,"Ok work place, if on the right shift Ford is a good company to work for. Being able to select your work shift is lacking at this facility. Morale certainly affected depending on your desired shift."
5556,"March 9, 2017",3,Fun and productive Ford Motor Company is a company to work for. I would recommend to anyone who apply. Great hourly and pay and benefits. A great company to retire from.
5557,"March 9, 2017",4,"good work enviorment until you reach team lead Eight weeks ago I loved my job and wouldn't trade it for anything. Then I got promoted to Teamlead, while also pursuing my MBA. It was too much at once. You aren't trained for Teamlead, then just hand you the keys and suddenly you're a manager. I was spending 55hr/ wk at work and another 10-15hr/ week on my MBA. Too much at once, I tried to step back to my prior role, and wasn't allowed to. Ended up quitting due to the stress/ work life balance. Great company, I just got put in a bad position."
5558,"March 8, 2017",5,"This is supposed to be for MRM.  Being able to help those in debt work out their finances and get back on the right path financially. A typical day started with the morning meeting, getting everyone pumped up with quotas to meet and what our agendas were for the day.  Most people do not appreciate debt collectors calling, but I was able to learn to be empathetic, learned how to run the microfiche machine and repull bills and submit them to the insurance company for the person responsible and help get some of those debts taken care of.  As well as following them through payment arrangements untiul they were paid off or close to it.  It was a good feeling to help people work in a positive direction as well as showing I was doing a good job.  The job involved alot of cold calling, data entry.  The worst part of my job was being the big bad collection agency bugging someone for money.  Though finding the right approach to it did pay off substancially."
5559,"March 8, 2017",5,Fun place and good people. I love working for Ford Motor and social with diff people. I can do my job and do whatever I want while I'm not on the shift. I get long lunch hours and help other people.
5560,"March 8, 2017",5,Fun Assembling parts for the F150 Ford truck.  Also  of the building different parts side doors put the whole body frame of the F1 50 truck. Shipping and receiving with new parts and inventory.
5561,"March 8, 2017",3,"Not a fun place Repetitive, boring, takes no skill. It's a job that pays well. Management is horrible. There are a few good coworkers in between a lot of not so good people."
5562,"March 8, 2017",5,Excellent place to work I worked at Ford motor company for over 34 years before retiring with several advancements and was paid a good salary for the work I did. I have several family members still working there that I helped get jobs when I was working there.
5563,"March 7, 2017",5,"Never a dull moment Good company to work for.  Everyday brought new challenges and was never boring.  If you are on the fast track, you are moving every 18 months-2 years.  Working with different personalities could be interesting."
5564,"March 7, 2017",3,"Huge company with boatloads of opportunities Solid company that offers great opportunities for employees, especially those looking to get exposure in multiple areas. Traditional organizational structure for a large, old school company."
5565,"February 18, 2020",5,amazing work place great place to work the tech and management is extremely helpful and friendly. everyone seeks to help others succeed and working here has helped me out over and beyond.
5566,"March 7, 2017",5,Fun Place to work with a lot of advancement I really enjoyed working at Ford Motor Company.  I had the opportunity to try out many different jobs in the supply chain field and then worked in HR for the last 1.5 years of my career at Ford. I would work there again if hired.
5567,"March 7, 2017",4,"Loved it I left Ford for personal family reasons.  If I thought my family would be happy in Michigan, I would go back in a heartbeat.  I really enjoyed working there.  Benefits are great."
5568,"March 5, 2017",4,This job was ok When i was at this job i ried to help people as much as I could.  Its a hard job you have to repo cars and call peoples family to collect car payments.  on the plus you do get a bonus.  you do have to kiss a lot of butt to stay here.
5569,"March 5, 2017",5,Overall great work experience I worked from 730 to 430 on Mondays- Fridays. Everyone was super nice and easy to work with. The day started out busy and ended slow. I would sand down new panels and prep cars ready to go into the booth for paint. I would also disassemble and reassemble cars. I would mix paints and prime panels.
5570,"March 5, 2017",5,"Great company with continual improvement philosophy A typical day at work is always past paced. I have learned a lot about my management style and how I can continue to drive down on different components to improve overall productivity. The hardest part of the job is maintain time-data-management. With the complexity of the job, it is vital to attempt to maintain a structured schedule to accomplish the most important goals that are set for the day.  The most enjoyable part is knowing the impact and hard work put forth directly effects company goals and production."
5571,"March 3, 2017",4,"Customer service representative I worked in a setting were you have to relate to the customers and have to think very fast. It was mostly seated as I answered calls, made calls,  collected payments etc."
5572,"March 3, 2017",5,"Working here is like working in Heaven I enjoyed a lot working here, working in this company has been never like a burden to an employee, we learn things and  enjoyed our work in this company."
5573,"March 3, 2017",1,"Large production plant Don't have a review to discuss on this company. However to keep it simple it was not the job for me. On the contrary, only took the job because the timing and money was right at the time."
5574,"March 2, 2017",4,"Very good 8-5 job, but slow advancement Extensive training and support as well as a laid-back, pleasant environment.  Hardest part of the job is dealing with some frustrating customers, but not prevalent.  Culture feels stagnant and complacent, and will feel very boring for a career-minded person who wants to advance quickly through top performance.  Performance, however, is not taken much into consideration, and a set amount of years will typically dictate promotions so long as performance is average.  Managers seem to be managers because they have stuck around long enough."
5575,"March 2, 2017",4,"Great Benefits Union Protected, great benefits once hired on. The hours are very long but that's why they pay a lot more than other warehouse/factory employers. Paid weekly."
5576,"March 2, 2017",1,"Job outsourced no severance pay given after 25 years of employment company Company outsourced positions where employees had been with the company 25 plus years so they would not have to pay for early retirement for dedicated employees, also numerous employees were not given any severance pay, just a job with another company who only kept the ford employees for one year and then let go."
5577,"March 1, 2017",5,"Excellent benefits and awesome experience Overall a great place to work with plenty of experiences to be gained, must be prepared for quick paced environment and very hands on work"
5578,"March 1, 2017",5,good atmosphere everyone is polite and easy to get along with. shop is very clean and well maintained. teamwork is a big part to getting jobs done.
5579,"February 28, 2017",4,"The best working environment as an automotive industry company! As an engineer, you'll find a lot of exciting new things to learn at Ford! The working environment is very flexible and friendly, the culture here is of inclusiveness!"
5580,"February 28, 2017",4,"Fast paced,long hours, good benefits People are good to work with and help each other as much as possible.  Very fast paced environment, with long hours, and varying working conditions, depending on job.  Attention to detail is very important. Very safety oriented enviroment, and a person has to be constantly aware of their surroundings."
5581,"February 27, 2017",5,Productive and fun work place where hard work was noticed and rewarded Ford will give you responsibility and provides just enough mentorship to where you do not feel micromanaged.  They take care of their employees and pay is desirable.  Work life balance is encouraged.
5582,"February 27, 2017",4,"Nice place to work Good place to work, overall the organization provides good career oportunities and excellent job-life balance. Excellent cooperation within working teams."
5583,"February 25, 2017",5,"Great experience in Ford motor company I had a good time in working large team.Work culture is similar  as consisting of the values, beliefs and norms which influence the behavior of people"
5584,"February 23, 2017",3,"very busy place The Job was good but the supervisor was a very man person and very hard to work with, the culture was not so good given several people had died in the plant I worked in."
5585,"February 21, 2017",5,"Fmc started off in assembly, moved to production, drove hilo, operated over head crain, supervised in blankers as an operator, worked in receiving."
5586,"February 18, 2020",5,amazing work place great place to work the tech and management is extremely helpful and friendly. everyone seeks to help others succeed and working here has helped me out over and beyond.
5587,"March 7, 2017",5,Fun Place to work with a lot of advancement I really enjoyed working at Ford Motor Company.  I had the opportunity to try out many different jobs in the supply chain field and then worked in HR for the last 1.5 years of my career at Ford. I would work there again if hired.
5588,"March 7, 2017",4,"Loved it I left Ford for personal family reasons.  If I thought my family would be happy in Michigan, I would go back in a heartbeat.  I really enjoyed working there.  Benefits are great."
5589,"March 5, 2017",4,This job was ok When i was at this job i ried to help people as much as I could.  Its a hard job you have to repo cars and call peoples family to collect car payments.  on the plus you do get a bonus.  you do have to kiss a lot of butt to stay here.
5590,"March 5, 2017",5,Overall great work experience I worked from 730 to 430 on Mondays- Fridays. Everyone was super nice and easy to work with. The day started out busy and ended slow. I would sand down new panels and prep cars ready to go into the booth for paint. I would also disassemble and reassemble cars. I would mix paints and prime panels.
5591,"March 5, 2017",5,"Great company with continual improvement philosophy A typical day at work is always past paced. I have learned a lot about my management style and how I can continue to drive down on different components to improve overall productivity. The hardest part of the job is maintain time-data-management. With the complexity of the job, it is vital to attempt to maintain a structured schedule to accomplish the most important goals that are set for the day.  The most enjoyable part is knowing the impact and hard work put forth directly effects company goals and production."
5592,"March 3, 2017",4,"Customer service representative I worked in a setting were you have to relate to the customers and have to think very fast. It was mostly seated as I answered calls, made calls,  collected payments etc."
5593,"March 3, 2017",5,"Working here is like working in Heaven I enjoyed a lot working here, working in this company has been never like a burden to an employee, we learn things and  enjoyed our work in this company."
5594,"March 3, 2017",1,"Large production plant Don't have a review to discuss on this company. However to keep it simple it was not the job for me. On the contrary, only took the job because the timing and money was right at the time."
5595,"March 2, 2017",4,"Very good 8-5 job, but slow advancement Extensive training and support as well as a laid-back, pleasant environment.  Hardest part of the job is dealing with some frustrating customers, but not prevalent.  Culture feels stagnant and complacent, and will feel very boring for a career-minded person who wants to advance quickly through top performance.  Performance, however, is not taken much into consideration, and a set amount of years will typically dictate promotions so long as performance is average.  Managers seem to be managers because they have stuck around long enough."
5596,"March 2, 2017",4,"Great Benefits Union Protected, great benefits once hired on. The hours are very long but that's why they pay a lot more than other warehouse/factory employers. Paid weekly."
5597,"March 2, 2017",1,"Job outsourced no severance pay given after 25 years of employment company Company outsourced positions where employees had been with the company 25 plus years so they would not have to pay for early retirement for dedicated employees, also numerous employees were not given any severance pay, just a job with another company who only kept the ford employees for one year and then let go."
5598,"March 1, 2017",5,"Excellent benefits and awesome experience Overall a great place to work with plenty of experiences to be gained, must be prepared for quick paced environment and very hands on work"
5599,"March 1, 2017",5,good atmosphere everyone is polite and easy to get along with. shop is very clean and well maintained. teamwork is a big part to getting jobs done.
5600,"February 28, 2017",4,"The best working environment as an automotive industry company! As an engineer, you'll find a lot of exciting new things to learn at Ford! The working environment is very flexible and friendly, the culture here is of inclusiveness!"
5601,"February 28, 2017",4,"Fast paced,long hours, good benefits People are good to work with and help each other as much as possible.  Very fast paced environment, with long hours, and varying working conditions, depending on job.  Attention to detail is very important. Very safety oriented enviroment, and a person has to be constantly aware of their surroundings."
5602,"February 27, 2017",5,Productive and fun work place where hard work was noticed and rewarded Ford will give you responsibility and provides just enough mentorship to where you do not feel micromanaged.  They take care of their employees and pay is desirable.  Work life balance is encouraged.
5603,"February 27, 2017",4,"Nice place to work Good place to work, overall the organization provides good career oportunities and excellent job-life balance. Excellent cooperation within working teams."
5604,"February 25, 2017",5,"Great experience in Ford motor company I had a good time in working large team.Work culture is similar  as consisting of the values, beliefs and norms which influence the behavior of people"
5605,"February 23, 2017",3,"very busy place The Job was good but the supervisor was a very man person and very hard to work with, the culture was not so good given several people had died in the plant I worked in."
5606,"February 21, 2017",5,"Fmc started off in assembly, moved to production, drove hilo, operated over head crain, supervised in blankers as an operator, worked in receiving."
5607,"February 18, 2020",5,amazing work place great place to work the tech and management is extremely helpful and friendly. everyone seeks to help others succeed and working here has helped me out over and beyond.
5608,"February 21, 2017",4,Hard Work Brutal Ford Motor Company can be a great employer if the work is suited to your particular lifestyle. Assembly line work can be extremely physically taxing though financially rewarding.
5609,"February 21, 2017",3,"Assistant Buyer for Ford contracted by Ternes Very nice place to work, a lot of opportunity to advance career.  Very nice people to work for and a great learning experience for anyone in the automotive area."
5610,"February 21, 2017",3,Limited room for growth Collections/ call center environment although not described as so on the initial interview. There is a lot of micromanagement and it is overbearing at times.
5611,"February 21, 2017",5,"it was great place to work it was long and was a fun place to work but it was the samething everyday.the people i worked with where fun to work with they made the day go faster, i loved working on old cars, and seeing the new one and driving the cars and meeting new people"
5612,"February 20, 2017",1,"Ford blackballs contract workers out of entire company for silly reasons! Ford has a reputation for treating contract workers like low-level employees.  HR will not talk to contract employees and allow managers to blackball contractors out of the ENTIRE company based on relatively minor reasons stated by the manager:  does not like your hair color, does not like the dress clothes you are wearing, Tech Specialist tell Director what to do and Director allows Tech Specialist to bully other employees/contract workers."
5613,"February 19, 2017",4,Best Job I ever had. I am still depressed from not being able to stay at Ford.  I learned so much in just the three short months I was there.  I would go back in a heart beat.
5614,"February 18, 2017",4,One of the best companies in America! Ford Motors has an honorable and long history in the USA as an American company.  Ford Motor Credit in Colorado Springs is one of four business centers is the US for Ford Credit..  I have been given opportunities to learn various parts of the business.  Management and peers are excellent.
5615,"February 17, 2017",5,"One Ford This company does a great job in hiring people that are smart, hard working and that will collaborate well easily. A typical day at work involves creating ways to help build the business of Ford dealerships within your zone! I am learning so much from this company; market analysis and research, negotiating skills and working effectively autonomously. The management here are helpful and approachable. The One Ford culture has been represented through every team member that I've met, most of them have become my friends. The hardest part of the job is the autonomy. You have to be vigilant in staying on task and completing what is important. The most enjoyable part of the job is seeing a plan workout and improve the lives of the employees at the dealership."
5616,"February 16, 2017",3,Fun place to work they have empolyees there that will touch your heart and make you smile they have too many lay-offs too many bad vechicles come off there lines they need to get bugs worked out faster
5617,"February 16, 2017",5,"Great company to work for! Ford offers the opportunity to work on a lot of different projects, learn new skills and advance. It is a very family oriented culture with a lot of mentoring and peer interactions. While there are a lot of processes and systems in place, the company encourages innovation and thinking outside the box."
5618,"February 16, 2017",3,It's Ford You are just a replaceable body. They don't care about you or your family unless you are actually somehow one of the elite union people.
5619,"February 16, 2017",5,"Great place They are really invested in the employees, great work conditions when I worked there. The culture was productive and the compensations not bad. Very team oriented."
5620,"February 16, 2017",4,"Fast paced, challenging environment with fitness centers on premises. Team leaders and members were more than willing to accommodate when  problematic situations arose and help quickly rally to a solution, making the job a little less stressfull."
5621,"February 16, 2017",2,temp If you hire in as a temp you will stay a temp employee for as long as they want. the only way to accept this job is under a full time circumstance.
5622,"February 15, 2017",2,"Just a good paying job Long work hours, badly managed, a lot of required overtime and no room for career advancement. Gets into the 100s temp inside the plant in the summer months."
5623,"February 15, 2017",5,Great work environment Great place to work. Had an excellent boss. Learned new skills and was very productive and challenging job. Worked with different SAP teams to ensure maximum application security.
5624,"February 13, 2017",3,Very Demanding There is little respect given from either upper management or the union. Its a tough environment. Compensation is good though.
5625,"February 13, 2017",3,"Great Great place to work at. Friendly environment along with knowledgeable co-workers to provide assistance. Majority of the time, the job is stressfree."
5626,"February 13, 2017",3,"Labor The hours sucked, I would get called in for one day and then not work for months.  Then they called us back and cut are pay down to 15 an hour."
5627,"February 13, 2017",5,Mail courier Recieved great interpersonal skills with some the top executive in Ford Motor company.  Fun to see the hustle and bustle of such a big company
5628,"February 18, 2020",5,amazing work place great place to work the tech and management is extremely helpful and friendly. everyone seeks to help others succeed and working here has helped me out over and beyond.
5629,"February 21, 2017",4,Hard Work Brutal Ford Motor Company can be a great employer if the work is suited to your particular lifestyle. Assembly line work can be extremely physically taxing though financially rewarding.
5630,"February 21, 2017",3,"Assistant Buyer for Ford contracted by Ternes Very nice place to work, a lot of opportunity to advance career.  Very nice people to work for and a great learning experience for anyone in the automotive area."
5631,"February 21, 2017",3,Limited room for growth Collections/ call center environment although not described as so on the initial interview. There is a lot of micromanagement and it is overbearing at times.
5632,"February 21, 2017",5,"it was great place to work it was long and was a fun place to work but it was the samething everyday.the people i worked with where fun to work with they made the day go faster, i loved working on old cars, and seeing the new one and driving the cars and meeting new people"
5633,"February 20, 2017",1,"Ford blackballs contract workers out of entire company for silly reasons! Ford has a reputation for treating contract workers like low-level employees.  HR will not talk to contract employees and allow managers to blackball contractors out of the ENTIRE company based on relatively minor reasons stated by the manager:  does not like your hair color, does not like the dress clothes you are wearing, Tech Specialist tell Director what to do and Director allows Tech Specialist to bully other employees/contract workers."
5634,"February 19, 2017",4,Best Job I ever had. I am still depressed from not being able to stay at Ford.  I learned so much in just the three short months I was there.  I would go back in a heart beat.
5635,"February 18, 2017",4,One of the best companies in America! Ford Motors has an honorable and long history in the USA as an American company.  Ford Motor Credit in Colorado Springs is one of four business centers is the US for Ford Credit..  I have been given opportunities to learn various parts of the business.  Management and peers are excellent.
5636,"February 17, 2017",5,"One Ford This company does a great job in hiring people that are smart, hard working and that will collaborate well easily. A typical day at work involves creating ways to help build the business of Ford dealerships within your zone! I am learning so much from this company; market analysis and research, negotiating skills and working effectively autonomously. The management here are helpful and approachable. The One Ford culture has been represented through every team member that I've met, most of them have become my friends. The hardest part of the job is the autonomy. You have to be vigilant in staying on task and completing what is important. The most enjoyable part of the job is seeing a plan workout and improve the lives of the employees at the dealership."
5637,"February 16, 2017",3,Fun place to work they have empolyees there that will touch your heart and make you smile they have too many lay-offs too many bad vechicles come off there lines they need to get bugs worked out faster
5638,"February 16, 2017",5,"Great company to work for! Ford offers the opportunity to work on a lot of different projects, learn new skills and advance. It is a very family oriented culture with a lot of mentoring and peer interactions. While there are a lot of processes and systems in place, the company encourages innovation and thinking outside the box."
5639,"February 16, 2017",3,It's Ford You are just a replaceable body. They don't care about you or your family unless you are actually somehow one of the elite union people.
5640,"February 16, 2017",5,"Great place They are really invested in the employees, great work conditions when I worked there. The culture was productive and the compensations not bad. Very team oriented."
5641,"February 16, 2017",4,"Fast paced, challenging environment with fitness centers on premises. Team leaders and members were more than willing to accommodate when  problematic situations arose and help quickly rally to a solution, making the job a little less stressfull."
5642,"February 16, 2017",2,temp If you hire in as a temp you will stay a temp employee for as long as they want. the only way to accept this job is under a full time circumstance.
5643,"February 15, 2017",2,"Just a good paying job Long work hours, badly managed, a lot of required overtime and no room for career advancement. Gets into the 100s temp inside the plant in the summer months."
5644,"February 15, 2017",5,Great work environment Great place to work. Had an excellent boss. Learned new skills and was very productive and challenging job. Worked with different SAP teams to ensure maximum application security.
5645,"February 13, 2017",3,Very Demanding There is little respect given from either upper management or the union. Its a tough environment. Compensation is good though.
5646,"February 13, 2017",3,"Great Great place to work at. Friendly environment along with knowledgeable co-workers to provide assistance. Majority of the time, the job is stressfree."
5647,"February 13, 2017",3,"Labor The hours sucked, I would get called in for one day and then not work for months.  Then they called us back and cut are pay down to 15 an hour."
5648,"February 13, 2017",5,Mail courier Recieved great interpersonal skills with some the top executive in Ford Motor company.  Fun to see the hustle and bustle of such a big company
5649,"February 18, 2020",5,amazing work place great place to work the tech and management is extremely helpful and friendly. everyone seeks to help others succeed and working here has helped me out over and beyond.
5650,"February 13, 2017",4,Elite service and professional enviorment Honored to provide quality service to top level executives and to coordinate their daily and weekly food & beverage needs.  Independent work atmosphere.
5651,"February 11, 2017",5,great this was a great experience working with this company and I wish that they never closed. I would love to work for another company like this
5652,"February 10, 2017",5,"Good job Be prepared to work 10+ hours a day. Sometimes up to 50 hrs a week and every other Saturday.  Employee morale is low. Management doesn't really know what is going on. A lot of incompetent people in high positions.  The job isn't physically demanding.  I like that it's not a sedentary job."
5653,"February 10, 2017",4,"Comfortable environment wth nice facilities Nice work/life balance, comfortable office setting in a nice location. People are generally friendly. Room for growth, opportunity to explore different lines of business."
5654,"February 10, 2017",3,"Good luck! My ethical side always reminds me ""When you don't have anything nice to say, then say nothing at all""...............................crickets.............................."
5655,"February 10, 2017",3,"Difficult Communication Only worked with them on senior project. Communication was lacking, but when it wasn't everything ran smoothly with our project."
5656,"February 9, 2017",3,"Car sales in 2004 were far different then now. I loved car sales, but I needed a more stable job.  The 8 or the gate policy was stressing and taxing on your head.  A typical day was either getting on the phones to cold call people or waiting for a customer to drive onto the lot.  The most enjoyable part of the job was being able to drive new vehicles when they launched and working at the Motortrend Auto show."
5657,"February 9, 2017",1,Ok pay terrible management This company wants a BMW on a Chevy budget. Get ready to do more than the average for a lot less. Terrible management. You get to pay for your travel then they reimburse you. If you don't suck up to management then they will make sure you quit or get you fired.
5658,"February 8, 2017",5,very nice to work at nice people nice place to work.  the people are fun to work with.  the people help each other when there are problems with production systems.  would recommend this place to work to anyone
5659,"February 8, 2017",4,"Great people and good technical responsibility Great place with great people. Lots of challenges on the mainframe with using Unicode and developing one of the harder programs, along with many other programs."
5660,"February 7, 2017",5,"Great Company Packout, removing finished assembled parts from line. To be shipped to another factory. To be installed in cars. Very easy work."
5661,"February 7, 2017",2,Trapped! This company could be great if they recognized the talents of their employees and offered them the opportunity to grow.
5662,"February 6, 2017",5,"I didn't want to leave... This was literally the best job I've had, I worked for them on 2 separate occasions and was asked to come back a 3rd time but I had to turn them down due to being a full time college student. I regret it... The bosses left you alone a majority of your 12 hour shift. Only lingering around if your machines were broken down which to me was a good thing so they knew what was going on while you waited for maintenance. You also had so much freedom if you knew your machines were up and running and in a good state."
5663,"February 3, 2017",4,"Good place to work - Learned about complete seat engineer position, Learned FORD system (Team center; WERS etc)- High Work Load - Hardest part of the job - working with brief information- Most enjoyable part of the job"
5664,"February 2, 2017",4,Excelente empresa Automotiz cerro sus operaciones de venta de maquinaria agricola y las cedio a Tracto Centro CA El  trabajo con Ford Motor de Venezuela SA fue excelente hasta que vendio su division agricola a New Holland quien nombro a Tracto Centro su Distribuidor para la zona central del pais.
5665,"February 2, 2017",5,"Great Company, Great People Everyone here is competent and hard working. All my co workers are nice and helpful. There is a great culture of being a team and striving to accomplish the goal at hand"
5666,"February 2, 2017",4,Ford Production Worker If you can handle loud noises even being supplied with ear protection and far walks to even make it to your job assignment.  Being treated like a man and your a woman. Absolutely no one to inform of you of changes until something is affecting you. Lack of communication between management and UAW members.  If you can deal with this on a daily basis then Ford Motor Company is the job for you.
5667,"February 2, 2017",4,"Very good place to work for. Good people with a common goal of how to run a company.The pace is very fast.Supervision and the Union seem to have a close working relationship."
5668,"February 1, 2017",4,"Benefits Friendly people to work with, good strong company, had enough to do all day long with a variety of work not doing the same thing everyday, good benefits and average compensation."
5669,"February 1, 2017",3,Productive ales Representatives spend time with customers to determine their needs and discusses vehicle options. Commit to becoming an auto sales expert and gain in-depth knowledge of vehicles and technology .Test drive vehicles to demonstrate industry leading features. Complete quotes and explain financing options. Follow up with prospective customers and return email /voicemail
5670,"February 18, 2020",5,amazing work place great place to work the tech and management is extremely helpful and friendly. everyone seeks to help others succeed and working here has helped me out over and beyond.
