,Date,Stars,Review
3966, 2 years ago,3,I have a Focus from 07. It is still running great. It was my first car and has been reliable for me. Not the most stylish of cars. Mine doesn't have any fancy features. But it gets the job done. Overall a good car. Mine is just on the older end. Hence the 3 star review.
3967,2 years ago,4,"This car was just ~okay~ it drives pretty smoothly but it has a lot of blind spots. Seems pretty sturdy and reliable, though, so can't really complain too much! "
3968, 2 years ago,5,"This is the best vehicle I ever have, I don’t think I would change for never, i just love it."
3969, 2 years ago,5,"This is my first car ford focus SE and I love it, it’s confortable and have a good price."
3970, 2 years ago,5,"Great car for family, inside is so big, the children have so Many space, you need this for family trip, is elegance,"
3971, 2 years ago,5,"I love my Ford fusion. It drives very smooth. M
I have keyless entry and heated seats. The navigation screen is a nice size and links well with my phone."
3972, 2 years ago,4,"Runs smoothly and very comfortable in the inside. Very spacious in the back. I did like it, but I wouldn’t trade my Subaru for it."
3973,2 years ago,5,"Love this car, i have it a year old, it’s amazing all the different modes it has (sports mode/eco mode). I travel to work and home a lot, and also tend to drive miles to different city’s and it’s so reliable!"
3974, 2 years ago,5,"I love my car it has taken me so many places and the engine is still in great condition its a 2010, we’ve taken it to Cali 3 times, Denver  twice and  Arizona like 100 and It still hasn’t given any problems"
3975, 2 years ago,4,"I like the car, however there were issues here and there that had to be resolved mechanically."
3976, 2 years ago,5,"Well functioning vehicle that is very dependable in all driving conditions, rarely ever any issues."
3977, 2 years ago,4,Ford is not really my favorite car but I like it. There’s no pro or cons to it. I would improve the seats. Not really my type. Not my car was borrowing from my aunt. I would recommend to any one who like Ford’s.
3978, 2 years ago,5,"I just got this car within the last 6 months, but so far I love it! It drives really well, has a lot of cool features, and the exterior is really nice! I don’t love big cars, so this is the perfect size!"
3979, 2 years ago,5,I actually had a Ford Taurus the Ford fusion took over the Ford Taurus but I had a 2012 or 2013 brand new Ford Taurus and had 3200 miles on it it was a great car so comfortable seats grade heated seats the free features for just amazing the car was absolutely perfect it was my best car I've ever had was in my car cuz I don't have a license but it was my boyfriend's at the time but I still got to drive it even though that's not allowed but that car that was I fell in love with a car that was the best car I've ever had in my life.
3980, 2 years ago,5,This car feels so good when inside it you feel the road so smooth. This car has so much cool features.
3981, 2 years ago,5,"I love my Ford escape. I have a 2018 that I upgraded from a 2012 escape. The seats are comfortable. The touch screen is a great feature that connects to your phone. With the app you can locate your car, start it, lock it, get any recall information, etc. It's very cool. I haven't had any issues with it."
3982, 2 years ago,5,"I love this car! My boyfriend has this car and it will probably be my next car. It’s roomy, techy, and just overall nice looking. Highly recommend! Drive smoothly and had heated seats. Probably one of my favorites."
3983, 2 years ago,5,I live my little Ford Focus! It is so reliable and great on gas mileage! I have taken many trips with this car! I found my to be very affordable! Plus I think they look cute! I would recommend! Plus it’s popular so repairs and finding parts is easy
3984, 2 years ago,5,Great suv but drove more like a truck not as smooth a drive as our Subaru. It was very roomy and had nice upgrades but a bit of a bumpy ride
3985, 2 years ago,4,"My mom has this car. IDK I feel that it's a little cheaply made. I mean it's no BMW, but it's economical. Good grocery getter."
3986, 2 years ago,5,"I LOVED my 2008 Ford Fusion! If I had the option that's the car I'd still have. It had a faulty hood latch, but other than that I have no complaints. Miss it."
3987, 2 years ago,4,"I have owned my car for many years now. It has been a great car that has served me well.
I would change the cloth used on the seats.and the clear coat over the paint as it does not wear well in the sun as well as the material the hub caps are made from. The overall drivability is good, it’s comfortable, reliable and gets good gas mileage."
3988, 2 years ago,5,Love the way the car handles and looks. The seats were not comfortable. Ford can have overpriced vehicles.
3989, 2 years ago,5,"This has been my favorite car. The gas mileage is perfect, the interior is so easy to clean. The seats are able to adjust the curves for backs and this has helped me so much on my long drives."
3990, 2 years ago,4,"I love my Ford focus, he gets great gas milage and works for my life style. My husband can take it to the mountain bike trail, and all three of my kids fit in it."
3991, 2 years ago,4,"I own a 2015 Ford focus hatchback, the issue I have with it is more of the dealership issue. The clutch has failed bit there's a nation wide warranty on it but it has now expired. I have the titanium package which for that model is the highest level. I have an issue with my sun roof it won't close so it'll re open, the sensor is the issue. It's made cheap and not for big people as I have learned from my parents it's uncomfortable for the legs. It has rises on the out sides of the legs. I bought this car used with only 25k miles on it for 10k it is what I could afford. It's a great car for what it is, great MPG love the storage and access to the trunk. And there's a hide away so they can't see what's in the trunk. I have tinted windows so no one can see inside. All and all for a cheap car it's great luxury purpose no."
3992, 2 years ago,4,"Great economy vehicle, basic but doesnt feel boring.  Perfect size for a family and always has a huge truck to carry all your stuff.  Reliable and never had a major issue."
3993, 2 years ago,5,I currently have the 2020 model and i love it! It’s easy to drive and the perfect size for me. I love the screen it comes with and Apple car play is so helpful!
3994,2 years ago,5,Very reliable and affordable car. This is my first car I have ever bought and I have added accessories to make it look cool and fast.
3995,2 years ago,4,"It is my first car and has always been reliable, comfortable and easy to learn how to drive in x"
3996,2 years ago,5,I like the Ford Escape. They have bluetooth which i love your not to float the ground as some cars.
3997, 2 years ago,3,"I had a 2006 focus. Good car and extremely reliable. Got me where I needed to go at the time and had decent gas mileage (around 24 mpg). Nothing too luxurious. Very affordable, would recommend for a new driver."
3998,2 years ago,5,Nice car great gas mileage cozy seats drives nice and smooth. Seems small  for an SUV tho.
3999, 2 years ago,5,incredible car that I had in my beginnings I was very happy with the performance very aggressive look a real muscle car high quality interiors and powerful engine I recommend it
4000, 2 years ago,5,This is my first car and I love it! Super cool and trendy but also reliable and a decent size. The car has never let me down and whilst it’s safe still allows me freedom and a bit of fun. Would recommend to anyone looking for their first car.
4001, 2 years ago,4,"I am not a fan of the newer designs however, I had an escape a few years ago and I loved that design. It was reliable, good on gas for being an suv, and comfortable. I am a big fan of Ford and have been happy with their cars. I’ve leased a total of 3."
4002, 2 years ago,5,"I have own a fusion as well as a few family members have them. This car is very reliable, pretty good on gas, and comfortable. Ford has been our go to car for my family and the fusion is a great option."
4003, 2 years ago,3,"My uncle owns a car like this, he doesnt like luxury brands or cars and I think this could the perfect car for people who like simple things"
4004, 2 years ago,4,"I think it’s a great car to buy. Ford have a-lot of equipment for a low price. Food quality, and the price doesn’t drop so fast after buying. Finishing touches in interior could be better, and visibility on the back should be improved, because it  have very small windows on the rear part. "
4005, 2 years ago,4,This was the first SUV i owned and I loved it. I’m not too fond of the look on the newer models. I much prefer the more traditional SUV look. Felt very safe. Great gas mileage.
4006, 2 years ago,5,Me and my husband rented this car for vacation. Very nice car. Really good gas mileage. Very expensive tho. And kind of small.
4007, 2 years ago,5,Have been riding in my sister's 2014 Ford Focus and it still runs perfectly. Has been through a lot and still has very few problems.
4008, 2 years ago,4,"Got a 2019 Ford Fiesta for my first car and I love it. It is just odd to me because my sister owns a 2014 Ford Focus and the interior is the same. The screen, the buttons, everything. I would think that they would change the interior some within the 5 years."
4009,2 years ago,5,"UMA, Amei, simplismente amei cada carro tem um design único proporcional e confortável, meus irmãos tem carros e cada um  com sua própria comodidade "
4010, 2 years ago,5,Great car! Its gets awesome gas mileage. It drives and rides smooth. There are no cons about it. It's safe and reliable great for every day commute. Its inexpensive and need no improvement.
4011,2 years ago,5,"Ótima estrutura, ótimo manuseio espaçoso Etc, sempre achei esse carro muito bonito e elegante e um dos que eu quero ter futuramente "
4012, 2 years ago,5,I now own a 1997 Ford Taurus. This car is well built and has low miles for its age. It has cruise control but doesn't have a CD player. It is a very roomy car and it makes a person feel very safe because it is built with metal and not plastic!!!
4013,2 years ago,4,Plain Jane! Affordable but not very exciting. It is just the type of car you purchase to get yourself from point A to point B. I have it 4 stars though because of its reliability.
4014, 2 years ago,5,This compact car has great gas mileage and very affordable. It’s a great car for high school and college students.
4015, 2 years ago,4,My friend actually owns it so I can't really comment on it. It gets us from Point A to Point B...  she has definitely ran it into the ground but all in all it still runs good. She delivers pizzas in it so that must say something lol
4016, 2 years ago,5,I love my suv runs good plenty of space and great on gas! I wouldnt drive anything but a Ford!!!! Its never given me any issues thankfully! The only thing i would like is a 3rd row seat but i can upgrade to a explorer for that! But i highly recommend
4017, 2 years ago,2,"The upsides to this car for me are the size and comfort. The downsides are a small fuel tank, mechanic issues, and look."
4018,2 years ago,3,I personally do not have one and would not want one. Almost everyone that I know who had gotten one has had to get so much fixed on it and not normal wear and tear. It's affordable but many have had technical issues even the sync. 
4019,2 years ago,4,A good little car for the price but I have had some issues with it. Overall it does it's job and has worked well but it definitely is not the type of car to last decades. 
4020, 2 years ago,3,"I test drove a Ford Escape when looking for a new vehicle, because my best friend owns one. It has a backup camera, and a nice radio/audio/camera display. There is key free entrance with a code on the door which is really nice, and different security."
4021, 2 years ago,2,"When looking for a new vehicle, I drove a Ford Focus. It sat so close to the ground, I felt like I had to pull myself off of the ground togl get out of it. It drove pretty smoothly, but felt a little loose with steering. I've never been a huge fan of Ford, and this vehicle didn't help."
4022, 2 years ago,5,Our Ford Escape is dependable and I love how it looks. Was nice having it to sneak out to see the sunset during quarantine hehe
4023, 2 years ago,5,I have had 3 ford escapes since 2008 and loved all of them. Each time I got a new one was simply to upgrade. My current escape is a 2013 and I do love it but I now have a almost 2 year old son and the back seat isn't very roomy with a car seat in it. But that is just temporary!
4024, 2 years ago,4,Loved loved loved my escape! Upgraded to an Edge that I also love!! Ford Escape was amazing on gas!
4025, 2 years ago,5,We absolutely love our Ford Escape.  We’ve never had anything but minor issues with it the last five years.  It’s a smooth ride and worth the money we have put into it.
4026, 2 years ago,4,I would like to drive the Ford Fiesta st. It’s a small car with a good amount of power and looks fun to drive. It’s a great car to have as a fun commuter.
4027, 2 years ago,5,"Smooth drive, but I don’t care for the looks of the vehicle. Not sporty enough for me. But good value."
4028, 2 years ago,4,"Decent everyday driver. No serious issues after 3 years of owning. One small design problem is it collects tons of leaves under the corners of the hood where the hood meets the windshield. Plenty of room inside the car/trunk, drives well, and is very comfortable."
4029,2 years ago,4,Great little compact midsize car. Fits my family for perfect for a nice little road trip or running around town to do errands. Great on gas which is a huge plus￼
4030, 2 years ago,4,This handled nicely on the road and had a smooth ride. The Interior was comfortable and had plenty of room for a smaller SUV.
4031,2 years ago,5,This was a really nice car. Great on gas mileage no problems with it when I got it. It was brand new off the lot!
4032, 2 years ago,5,Very smooth driving. Interior is sleek and classic. Is automatic and is a great starter car
4033, 2 years ago,3,I like this car but is not so comfortable inside need like a little bit of more space
4034, 2 years ago,4,"Very cute car. I used to have an edge which was my favorite car and this is a close second. Only issue is that if you need a part, it’s very expensive."
4035, 2 years ago,5,"Roomy and comfortable. Plenty of ports to charge your phone :) And it has a pretty good sound system, too."
4036,2 years ago,5,"Such a smooth car to drive.
Good on fuel, cheap to run
Comfortable interior
Easy to clean, though I do typically take 6 hours to clean throughly
Great for city driving"
4037, 2 years ago,3,I test drove a lightly used Ford fiesta a few years ago and really liked it. I was going to purchase it but when I had it looked at the mechanics I took it to said it really wasn't a good car. Especially for me since I drive so much. He said the Ford fiestas almost always have problems with the AC and the engine within the first few years and that it would not be a purchase for me.
4038, 2 years ago,3,"This is a very sporty car. The handing is amazing!! However, it kept having mechanical issues. Thankfully it was just a rental."
4039, 2 years ago,1,Nope nope nope I don’t like fords at all they break down easily and aren’t as powerful I would totally improve this car 100% the price for them are too much for what they do I wouldn’t recommend.
4040, 2 years ago,5,We rented this car a few months ago and now I want one! This car drives extremely well! We had a hybrid model which was perfect for driving around the city of Miami and long distance traveling. High recommend this vehicle if you’re looking for something to save on gas but have plenty of leg room and trunk space.
4041, 2 years ago,5,"Got the St line around a year ago for my 2nd car, love it! Never had a problem with it, it's good on fuel and with it being an ecoboost it's free on road tax. Think it's a very affordable car, and not too bad on insurance either. Would definitely recommend"
4042, 2 years ago,4,"Very heavy duty car! It can handle many things like snow, rough terrain, and heavy rain. The maintenace is also easy."
4043, 2 years ago,3,"A well-maintained Fiesta will almost certainly be a more reliable car than an abused and mistreated Honda, and vice-versa. Statistically speaking, brands like Toyota or Honda, will have better dependability in the long run over American branded vehicles."
4044, 2 years ago,4,"The one I had was a lariat, was very nice and had all the bells and whistles. This truck was sleek and smooth riding. I don't really have any recommendation for improvement. I think it's a bit expensive but worth it in the end!!"
4045, 2 years ago,5,The escape is very roomy and does well on the hill side. I do not like the blind spots in the vehicle along with the mirrors on the newer models. It looks very sport and is a great family car.
4046,2 years ago,5,I drive a 2008 Ford Expedition daily 100 miles round trip to school. Its is a well built low maintenance vehicle!
4047, 2 years ago,4,"I have a Ford f150 and I love it. Gets good milage, hasn't had many bad things happen other than normal stuff"
4048,2 years ago,1,"Very bad experience with Ford and a transmission in a car I bought. Was given the run around 4 times. Asked them to replace the whole thing they said it would cost too much( it was under warranty) . Car kept breaking down to the point we are going 65 and it abruptly slows down and won't accelerate over 35. Cars had to swerve to miss us and the kids in the back. Not once but three times it broke down like this. 
     3 years and a lawsuit later I've moved on to Chevy.

I know my experience is my own. But I was VERY disappointed in the service provided by not only the dealership but corporate as well.
      Our concerns need to be taken seriously. When it comes to our families  and their lives,  nothing , and I repeat NOTHING ! will ever justify putting them in danger to save a little money on manufacturer/ dealers end."
4049, 2 years ago,4,My mother owns a ford suv model and it's pretty nice. Helping me be able to get from place to place with my son and being 6 months pregnant it's a great spacious car to drive. The gas is great with mileage. The stereo system is great it has booth wireless and you can hook your phone up to listen you your playlist it has a touchscreen monitor that's great with rapid touch response. Ford Motor Company
4050, 2 years ago,4,I have the hybrid and I really like it. The only thing I don't like is the engine seems really loud for a hybrid.
4051, 2 years ago,1,Horrible and dangerous car. Gas mileage is great and the car is very inexpensive. I was the car had more features. Very basic
4052,2 years ago,4,rent these frequently when we travel. easy to use four doors  and  good sized rear seat with when traveling with 2 carseats
4053,2 years ago,4,"I've rented a focus a couple times in my life. They're alright. A little cheapy, and the backup camera was crap, but other than that, it drove fine "
4054, 2 years ago,4,Good gas mileage. Great for a work car but definitely not a family car. Can fit passengers but not very comfortably. Interior is nice but a little cheap
4055, 2 years ago,4,For the price you can’t go wrong with affordability for the car. But I have heard a few things about Ford and I do not like the brand overall so I would not personally buy one.
4056, 2 years ago,5,"Live my truck, has all the bells and whistles...... have to support local....... buy domestic ..........."
4057, 2 years ago,3,"2010 #Fordfusion sport
Very sharp looking car! Bought it new was a good running car until about a yr ago! The car started to shake when you started it?? Took it to the ford dealer said theY fixed it yudayudayuda.. however a week later same problem! Ive had it in and out of the shop (ford shop) well its sitting in the garage unable to drive bc of all the issuse its having $2500 later & still not fixed!! NO I WOULD NOT RECOMMEND THESE VEHICLES!!"
4058,2 years ago,5,This is a nice car want to own one  day look like a very reliable car I would love to be riding in one weather is going to the grocery store or out on a date
4059, 2 years ago,4,"I live my Escape. It’s a 2014. For an SUV, I get pretty decent gas mileage, average 25 mpg. It drives well. I’m not much of a car person so this might not be the best review. However if you’re looking for dependable and want to stay on budget, this is a great choice. My only complaints: if you lose a key, it’s crazy expensive to get a new one; without the master key, you could get stuck in MyKey mode which limits speed and radio volume; and it’s not 4WD. Other than that I’m really happy with it!"
4060, 2 years ago,5,"While I like the Explorer better, this a great option for those not needing something as large."
4061, 2 years ago,5,Great full sized vehicle. Lots of space all around and wonderful features. Super comfortable.
4062, 2 years ago,5,"Having bought the car in March of 2018 and driven 15,000 miles , both highway and in town, we are still extremely pleased with its performance, comfort, and trouble free performance. The automatic (dct) transmission performs flawlessly. Acceleration in traffic is smooth and quick. MPG ranges from 36 to 38. We are satisfied Ford customers."
4063, 2 years ago,4,This is a large sedan. Visually spots could be better. Had a nice drive in it and the gas mileage was great
4064, 2 years ago,5,Love the ford escapes! Such a smooth ride and good on gas. I would definitely recommend.
4065, 2 years ago,3,This was a little small for my taste but it was a great car for the time that I drove it. Umm if you like a smaller vehicle it’s perfect it gets GREAT gas mileage. It’s quiet and it’s reliable it would serve great as a first car or for a student going off to school or as a commuter car.
4066, 2 years ago,5,I’ve only driven a newer model and it was a rental. It was great on gas it was quiet and it was enough space to carry what I needed. This car is very much affordable and stylish! I can’t say too much bad about it it’s reliable has tons of features and it looks great!
4067, 2 years ago,3,It is a cute car and gets you where you need to go. I haven’t driven a Ford but was the passenger in my friends car.
4068, 2 years ago,2,Small and comfortable car to be in.  good gas mileage convenient vehicle for an every day ride.  Not roomy
4069, 2 years ago,5,"I LOVE my Ford Escape!! I have a 2017. I had gotten into a car accident and as a rental, had a Ford Escape which pushed me to look into purchasing one because I loved it so much. It's perfect size and has all the bells and whistles I could need! Not the BEST on gas, but I really can't complain "
4070, 2 years ago,4,"It's a good vehicle but I dont know if it's because of where I purchased the vehicle or if it's the vehicle itself but the tires are always low. It could just be because of where I live there is a lot of pot holes and it's very cold here. I would reccomend to anyone who has enough money for parts, or I'd suggest you buy it new or from a good trustworthy place."
4071, 2 years ago,5,"My first car was a 2006 Ford Fusion and I loved it. It was a great first car and I think would be for any kid. Despite what people say about Fords, I thought it ran great and lasted me 7 years (I got it in 2013 and my parents had it before me). I just bought my first car over a year ago and gave it back to my parents and it's still running. It got great gas mileage and did everything I needed it to. Granted, the newer version(s) have a lot better features on them now so they probably run a lot better even now. Plus they aren't very expensive and I think are priced fairly for the quality. I'd recommend this car to anyone!"
4072, 2 years ago,5,"My mom purchased her Ford Escape about a year and a half ago and she loves it! She decided to downsize since my sister and I are all grown up now so she only has to lug around herself and her dog. It's a great size for a single person, but I do not think it is big enough to be a family car. My sister also purchased one a few years ago and it was way too small for her, her husband, and their two kids. It runs and drives great though and isn't too expensive. "
4073,2 years ago,5,"I love it! For the beginners it s the best car EVER! You can’t drive it so easily, it s pretty fast for start"
4074, 2 years ago,3,"Reliable, comfortable, long lasting, good travel car if well maintained, good on gas, can be expensive to fix depending on make and year, decent reliable vehicle"
4075, 2 years ago,3,"Mostly reliable, sporty, fun, somewhat realible, comfortable,  can be good on gas, if breaks down could be the end of that vehicle , expensive fixes, least reliable vehicle in my opinion, I would mostly recommend"
4076, 2 years ago,5,This car has done right by me I have it 5 years. And not a single problem. Runs smooth. Over all a great little sedan.
4077, 2 years ago,5,"Got this car with around 85,000 miles on it, and it was made in 2012. The car is amazing as it gets me from point A and point B with no issues. I have owned the car for over a year and have not had any major service issues. It has feature such as bluetooth audio and sync which make receiving calls on the road easier."
4078, 2 years ago,3,"I've had a lot of problems with this vehicle. It looks nice, but it's a mechanical nightmare. I've put about $5,000 into it, even with a warranty."
4079, 2 years ago,5,"My husband recently purchased this car and we love it. It’s a great size for a small family, and it’s super roomy and safe."
4080, 2 years ago,5,"I love my fusion. I have a 2012, so it is the last year of that body style which is the one I like. It also is the last year, so by the time mine came out Ford had already fixed all of the kinks. It is pretty reasonably priced and it is fair priced to fix! "
4081, 2 years ago,5,Love my Focus! Super reliable and great on gas! Also holds oil very well. Every time I go to get an oil change (every 5k miles) they tell me I really didn’t need to yet!
4082, 2 years ago,4,"I love my little car! It's my first car that I've owned, but not the first or even the best car I've ever driven. But it gets the job done. I feel like in the year and some change I've owned it, it's proven to be a tough car. There have been a few mechanical issues (I bought it used) that were easily worked through. The car can handle a lot"
4083, 2 years ago,4,I love the Ford F150 trucks. My mother owns one and it drives extremely smooth. I love sitting up so high when deiv2or in the passenger seat. We have had no issues with this truck. Sounds great too! I would recommend a Ford F150 as a truck to give a chance to own.
4084,2 years ago,5,"Voiture de très grande qualité a un prix raisonnable, idéale pour partir en vacance et idéale pour les jeunes conducteurs. Véhicule fort recommandable"
4085, 2 years ago,5,My first car when I turned 16 was a 1999 Ford Explorer Eddie Bauer Limited Edition. It had light tan leather seats and a sun roof. The color was a silvery green with silver trim around the bottom of the car. It even had a key code so I would enter a 4 digit code to unlock my doors. I loved that car.
4086, 2 years ago,5,"This was my first car out of a concessionary, and I loved it so much, I could drive everywhere because its small but at the same time so many people use to fit comfortably on it that i think it gave the the best of both worlds!! PLus, its not an expensive car , so go for it"
4087, 2 years ago,5,Love my ride!! Wrecked once and the car kept me safe the car didn't get tore up either it was great! But this is a safer car on the market! I would buy one again! The price on them are fair.
4088, 2 years ago,3,It's okay. Haven't had it long enough to really say anything. Kind of old. Seems like a good car. Really pulls through. I'd recommend a buy if you're into ford cars. Go for it. I don't think you'll regret it. Cars a car. Definitely gets things done.
4089,2 years ago,5,The greatest car I have ever bin deriving  #lexus #astonmartin #bentley #prilaga #supercars #vw #volvo #fiat #chevrolet #cadilac #renault #dodge #tesla #skoda #rollsroyce #mitshubishi #jaguar #volkswagen #smartcar #mazda #opel #maserati #rangerover #suzuki #jeep #bugatti #hummer #citroen #smart #alpine
4090, 2 years ago,5,"My brother leased a Ford Fusion a few years ago, and I loved that car so much! It was insanely roomy with a very sleek interior, comfortable seats, and lots of leg room! It was a really great car for the price, and I miss when he had it! I would definitely purchase one of these cars."
4091, 2 years ago,5,"I absolutely love my Ford Edge! It's roomy for it's size and the back can carry a ton! Mine is a 2011, and we gave been having a lot of electrical problems over the last 2 years. The backup camera went out a couple years ago. But overall we've had to have very little work done on it."
4092, 2 years ago,5,The escape is a great family SUV. Seats five comfortably with reasonably storage. My model had a sisterly opening back glass door as well as full hatch that made groceries easy to pack in.
4093, 2 years ago,5,"Nice car, somewhat spacious. Runs smoothly. Lasts forever! Great gas mileage!"
4094, 2 years ago,5,Cute car! Great for parallel parking.                                                 ￼
4095, 2 years ago,1,Worst brand EVER. Car had a transmission problem. Dealership denied it. Had a recall and lawsuits for the car but got nothing because it 2mwas a lease. Drove a car that was in and out of the shop for 3 years. Wouldn't ever recommend anyone ever lease or buy them. Not to mention the dealerships i dealt with had inappropriate sales people and unprofessional managers. Would recommend anyone avoid this brand as a whole.
4096, 2 years ago,5,The size was great for the room needed for kids and adults as passengers. Handles more like a car which is a plus!
4097, 2 years ago,4,Esta marca es muy buena y sus repuestos se consiguen mucho mas fácil y rápido en cualquier parte
4098, 2 years ago,5,"Ford fusions are nice cars. They are not only appealing to the eye, but my husband owns a 2014 and it has a lot of great features. Heated seats, bluetooth, adjustable seats with memory. My biggest complaint is how low to the ground they are, which makes them extremely susceptible to potholes."
4099, 2 years ago,5,"I own a 2014 Ford Escape and I absolutely love it. I like the look along with the features. It is nice cause it has a lot of room for groceries. I love to have a car that has heated seats, bluetooth, and the overall necessary functions.
I also like being a bigger car as I feel a bit saf Ford Escape er in it!"
4100, 2 years ago,5,"Loved driving and riding passenger in this car. Super smooth ride. Also, super comfy. I would love to buy one."
4101, 2 years ago,5,"This is a great little car. Yes, it is little, but is great for what we need it for. My husband travels a lot around town for work, so we wanted something that would be good on gas. This car has been perfect for his long trips and runs well! I would highly recommend this car"
4102, 2 years ago,5,"I love my escape! It’s great on gas and is very roomy. It is the greatest size SUV because it’s big enough to fit everything and everyone you need, but it also is small enough to parallel park in a city!"
4103, 2 years ago,1,Personally I did not like it I didn't like how it was made that see its I did like the look and all like just did not like it
4104, 2 years ago,5,"The Ford Fusion is a great family car. It has awesome gas mileage! It’s best for a family with smaller kiddos. Once the kids are older, there isn’t much leg room. I would recommend this car to anyone looking to save on gas and looking for a smaller family car."
4105, 2 years ago,4,I love my car. I couldn't have made a better choice. The Ford Sync option is the best and the Sirius XM Radio subscription is a bonus.
4106,2 years ago,5,"Carro popular de fácil direção, confortável e com uma direção macia e suave, gostoso mesmo que para viagens longas. Recomendo"
4107, 2 years ago,5,"My little car has been great. The luxuries are awesome, it is fully loaded and after owning it since 2015, I can honestly say it has given me few problems. It has tons of room, even for my family of four!"
4108, 2 years ago,1,I do not like my 2013 Ford Escape.  I have had issues with it since day one. Everything you can think of has gone wrong with it has.
4109, 2 years ago,4,"I used to own a Ford Escape. I really liked this car but unfortunately I only had a FWD model and needed 4x4. The technology in the Escape was great and the pickup with speed was awesome. I hated trading it in but again, I need 4x4."
4110, 2 years ago,4,"one of my favourite cars, I like the salon and the design of the car 😍 it doesnt need much fuel and offers you the best comfort"
4111, 2 years ago,5,Love my car. Best decision I’ve ever made. It drives nice and I’ve never had a problem with it. My back up camera helps so much and I love how sleek it looks. Keyless entry is a must have always once you have it you won’t want to live without it!
4112,2 years ago,5,Das Auto ist ein Traum sehr gemütlich und komfortabel einfach nur Traum es sieht nicht nur es ist auch Preislich perfekt.
4113, 2 years ago,5,"I often have to walk in the city, and this car is quite comfortable for the city, the ax is very good seats so that the driver does not get tired, it is quite comfortable and I feel safe in this car, by the way it is quite economical, and not only in the city It is also very good on long distances. To a person who is often on the road I really recommend this very good and comfortable car"
4114, 2 years ago,5,Our truck is the best truck I've ever owned. Roomy and terrific running. Looks nice while also being comfortable
4115,2 years ago,5,"Fusions are fantastic! We’ve had them in our family for a few years now. Very reliable, dependable and efficient. Comfortable and they include modern features."
4116, 2 years ago,3,"I am owning this car for two months. I like the interrior of this car and also its design, but its not quite economy and also has some troubles with transmission"
4117, 2 years ago,5,This is my boyfriend’s car. It’s a reliable car in my opinion. He got it used and it’s still going strong.
4118, 2 years ago,5,I love my Ford Fusion. It’s a 2016 so it’s pretty nice with the touch screen and Bluetooth
4119, 2 years ago,4,Love this car!! It’s great on gas and I’ve never had a problem with it! One thing is there have been a few recalls and I’ve had to go in and get that fixed but it’s not a problem
4120, 2 years ago,5,I love the for focus. So sad that they have stopped making Ford Focus. Still have mine in the driveway.
4121, 2 years ago,3,"The car is great on gas but honestly after 50,000 miles,  the car really starts to go downhill. I had nothing but issues towards the end of owning this car."
4122, 2 years ago,4,"My first car was a 2007 Ford Focus - just a little silver thing, and it fit me perfectly! I drove that thing to the ground. Fond memories of little babe! It was a very good first car, and the new versions look super nice"
4123, 2 years ago,5,Leased my Ford escape last year. Its the best car I've ever owned. Great on gas and is very roomy inside for it being a smaller SUV.
4124, 2 years ago,4,"Absolutley love our Ford F150 truck. It is roomy and comfortable for long trips. My only issue is the moon roof. Don't get me wrong I love it, but there are several known mechanicals issues and they have not come up with a decent and reasonable solution to the known promblem."
4125, 2 years ago,3,"I really like the back up camera, but the pedals are super touchy. It's my husband's car, so I don't drive it much,  but I don't really like driving it when I do. Its still a good car.. we got it from a dealership. It was pretty affordable. But I personally like SUVs better."
4126, 2 years ago,5,I love how this car drives. I also love how much storage it has! It'll be great for when my husband and I have kids. I honestly don't think I'll ever get a different kind of car. It's also perfect for long trips! I highly recommend buying an Escape!
4127, 2 years ago,5,"I drive a Ford flex. This vehicle has been absolutely amazing,! I have seating for 7! This vehicle has all the bells and whistles you could want in your vehicle! Seating through out provides plenty of leg room  for everyone"
4128,2 years ago,5,"I have owned a 15 plate 1.6 Diesel ￼focus for over a year now, it is a very good hatchback. It is easy big enough for a family of five as long as you don’t need car seats!!! If you have two car seats in the back you loose all hope of having a third person back there. The boot space is reasonable however it isn’t the biggest on the market, the body is also sculpted so it does eat into the space!!! ￼￼the mpg is reasonable and the ride is amazing. Overall it is a very good car and makes a golf family car"
4129, 2 years ago,3,"Not a Ford person at all so this is a totally biased review, my mother in law owned one of these and I used to drive it. The brakes were VERY touchy I didn't really care for the seats. They were uncomfortable."
4130, 2 years ago,5,"My brother owns a ford focus and he enjoys it very much. I have ridden in it several times and is very good on gas and a quick little vehicle. I personally wouldn't improve anything because I find it to be great. I would also recommend this vehicle as well, another great vehicle made by ford."
4131, 2 years ago,4,I trust drove one when I was looking for a new car. I drove a v6. It was nice but not my cup of tea. It was kinda momish. I liked the look of the inside though. It had leather and a sunroof but ultimately I got a mustang.
4132, 2 years ago,5,"I love my Ford escape. I purchased my escape when we had a child. It has so much room compared to what I use to have, the mustang, and it drives so smooth. I pay less for the escape a month then what I paid monthly for my mustang. I would highly recommend the escape to anyone looking for a very classy mom vehicle."
4133, 2 years ago,5,"I drive a mustang v6 pony package. It has leather seats, pony stripes,and a Bose 6 disc CD changer. It's my baby. Its charcoal gray with white stripes. I love my car. It sucks in snow but surprisingly not too bad on gas. Everybody loves to drive it. My fiance has tried to take it over several times.  My son learned how to drive in it and ended up buying one himself. But of course he had to get a v8 super charged."
