date,rating,review
2019-03-29,1.0,"Poor company mangers Manager lie, poor pay, expensive healthcare, would not pay time and a half for OT witch is illegal in NH. I would not recommend working working for this company to anyone."
2019-03-29,4.0,fun workplace Was a great place to work. my coworkers were great. always good energy going in to work with them. managers were always very helpful. The pay was great and area was perfect
2019-03-29,5.0,Working at Toyota I found working there challenging and stable. One is paid commensurate with performance and the company gives ample assistance to people just starting to acquire the skills needed to do their jobs.
2019-03-30,5.0,"productive, beneficial, Consisted of phone calls all day, going back and forth with my manager to give him numbers and deals that the customers wanted. Friendly environment, lots of netoworking, very upbeat and always something new ans exciting to do."
2019-03-30,5.0,Incredible Company-Woman GM would love a shot to own! I was with Toyota for almost 20 years and moved for ownership opportunity. We have purchased other franchises and I would give anything to own a Toyota Franchise...not because they build the. Eat cars(which they do)...but because of their love of community and people. They support their dealers  like no other and support them on every level of their business. Their moral compass is straight North and they expect all on their team to have that same level of integrity. I miss Toyota and am doing all I can to be a part of this world class team again.There are NO cons whatsoever working with Toyota or Gulf States Toyota...
2019-03-30,5.0,"productive, beneficial, Consisted of phone calls all day, going back and forth with my manager to give him numbers and deals that the customers wanted. Friendly environment, lots of netoworking, very upbeat and always something new ans exciting to do."
2019-03-31,2.0,"Don’t Work For The CEC Call Center 401k, medical and car benefits. Toyota is a great company except for the CEC.Everything. The CEC is run by inadequate managers and the overall work environment is very negative. Favoritism is a huge trend and it is all about politics. Basically if you are not favored by the right person in management than you will not be promoted or get out of the call center."
2019-03-31,5.0,"good  place I loved working there. workday was fast paced I was never without anything to do. forklift training was a new experience the trainer was very informative"
2019-03-31,5.0,"good  place I loved working there. workday was fast paced I was never without anything to do. forklift training was a new experience the trainer was very informative"
2019-04-01,2.0,Toyota Loved what I was doing and the people that I worked next to.  The management is made up of family.  They seem to stay together even if one is wrong.  Makes it hard to talk with someone when you have a problem
2019-04-01,4.0,"Fun and friendly place to work A typical day working wash bay at Toyota, that's hard to describe because everyday is different. I've learned how to wash, dry, and clean cars, both the interiors and exteriors. The other employee's are friendly and like to have fun. The hardest part of the job is trying to work on multiple sold cars all due at the same or similar times."
2019-04-01,2.0,Toyota Loved what I was doing and the people that I worked next to.  The management is made up of family.  They seem to stay together even if one is wrong.  Makes it hard to talk with someone when you have a problem
2019-04-01,5.0,"GREAT place to work with amazing benefits! The new campus is fantastic and the employee benefits are great. Toyota is a global brand and I'm proud to work for a company that values their employees and gives back to the community. There are multiple opportunities to rotate within the company and learn different areas.Depending on the role/team, you might not have as much ownership since a lot of the work is outsourced. It all depends though."
2019-04-01,4.0,"Fun and friendly place to work A typical day working wash bay at Toyota, that's hard to describe because everyday is different. I've learned how to wash, dry, and clean cars, both the interiors and exteriors. The other employee's are friendly and like to have fun. The hardest part of the job is trying to work on multiple sold cars all due at the same or similar times."
2019-04-01,4.0,Love coming to work The employees are valued hereThe shifts they offer to people
2019-04-02,4.0,"Good employer with great benefits. Great Hours, Good benefits such as medical, dental & vision, Paid Vacation Time Off, Reduced Price to purchase vehicles, special lease vehicles for company employees.Too many policies that create non value added work."
2019-04-03,3.0,Great people horrible management no room for growth The employees I worked with made the experience enjoyable but the management was horrible you are expendable to them and they will let you know no chance of a raise no matter the added responsibilities added
2019-04-03,4.0,"Great company, excellent benefits and work life balance. Great company, excellent benefits and work life balance.Red tape and excessive meetings."
2019-04-03,3.0,Great people horrible management no room for growth The employees I worked with made the experience enjoyable but the management was horrible you are expendable to them and they will let you know no chance of a raise no matter the added responsibilities added
2019-04-04,3.0,good work enviroment employees are will to help and mentor you in your career. As a auto tech culture you wont have that type of mentorship because time is money overall great place.
2019-04-04,5.0,"Great! Company Toyota is a great Company to work. I am a contractor right now but would like to work as a full time emploiyee in future. Scrum master in toyota is a great job as they keep challanging their scrum masters and keep doing Boot up Camps for individual teams. As a Scrum master I was responsible for managing multiple products and ensures the Scrum team(s) adheres to Agile/Scrum best practices, standards, and guidelines. Acts as a facilitator, helping the team maximize performance and increase efficiencies by removing impediments, minimizing distractions, escalating issues, and managing the roster ensuring the team has the proper tools in place (TFS/Jira, others as needed)."
2019-04-04,4.0,"Company Review Toyota culture has changed over the years.  With change comes the inevitable and turnover is bound to happen.  Great company for my family but cannot make the sacrifice to relocate again.  I wish the company much success and hope that in the future, they will take into account team member feedback and hire people that know the meaning of good work ethic.  Loyalty to employer and loyalty to team members speaks volumes in our industry."
2019-04-04,4.0,"Company Review Toyota culture has changed over the years.  With change comes the inevitable and turnover is bound to happen.  Great company for my family but cannot make the sacrifice to relocate again.  I wish the company much success and hope that in the future, they will take into account team member feedback and hire people that know the meaning of good work ethic.  Loyalty to employer and loyalty to team members speaks volumes in our industry."
2019-04-04,3.0,good work enviroment employees are will to help and mentor you in your career. As a auto tech culture you wont have that type of mentorship because time is money overall great place.
2019-04-04,5.0,"Great! Company Toyota is a great Company to work. I am a contractor right now but would like to work as a full time emploiyee in future. Scrum master in toyota is a great job as they keep challanging their scrum masters and keep doing Boot up Camps for individual teams. As a Scrum master I was responsible for managing multiple products and ensures the Scrum team(s) adheres to Agile/Scrum best practices, standards, and guidelines. Acts as a facilitator, helping the team maximize performance and increase efficiencies by removing impediments, minimizing distractions, escalating issues, and managing the roster ensuring the team has the proper tools in place (TFS/Jira, others as needed)."
2019-04-05,3.0,Great people but difficult scheduling I have worked at Toyota for three months and was told at the start that they move people up in the ranks quickly and will help me with time off for school. However once I started I found that they don’t move people up for somtimes a couple years even with hard working people. Also they wouldn’t give me time off for school so I had no choice but to not go to work will little to no notice
2019-04-05,4.0,"Working with toyota Working with toyota is a dream of any engineer,  very nice experience,  but too much stress.Even in break time you have to work, and in holiday you have to work too."
2019-04-05,4.0,"Buena Entrar a las 7 am y salir a las 16 pm, era un dìa tìpico laboral. Si bien no era siempre asi, porque algunas veces nos quedabamos haciendo horas extras. Esto siempre que habìa mucho trabajo. Aprendi a manejar electro erosiònadoras de corte por hilo y a llevar a cabo un ajuste general de fabricaciòn de matrices.Con respecto a la  direcciòn y gerencia, los recuerdo bien. Buena gente y atentos a la hora de necesidades laborales. La cultura laboral del taller, siempre fue bastante amplia y conocimientos amplios. La parte mas dìficil del mismo, siempre fue, la falta del trabajo en cantidad. Lo que màs me gusto del trabajo fue que adquirì una dinàmica laboral en su mayor expresiòn"
2019-04-05,3.0,Great people but difficult scheduling I have worked at Toyota for three months and was told at the start that they move people up in the ranks quickly and will help me with time off for school. However once I started I found that they don’t move people up for somtimes a couple years even with hard working people. Also they wouldn’t give me time off for school so I had no choice but to not go to work will little to no notice
2019-04-05,4.0,"Working with toyota Working with toyota is a dream of any engineer,  very nice experience,  but too much stress.Even in break time you have to work, and in holiday you have to work too."
2019-04-05,4.0,"Buena Entrar a las 7 am y salir a las 16 pm, era un dìa tìpico laboral. Si bien no era siempre asi, porque algunas veces nos quedabamos haciendo horas extras. Esto siempre que habìa mucho trabajo. Aprendi a manejar electro erosiònadoras de corte por hilo y a llevar a cabo un ajuste general de fabricaciòn de matrices.Con respecto a la  direcciòn y gerencia, los recuerdo bien. Buena gente y atentos a la hora de necesidades laborales. La cultura laboral del taller, siempre fue bastante amplia y conocimientos amplios. La parte mas dìficil del mismo, siempre fue, la falta del trabajo en cantidad. Lo que màs me gusto del trabajo fue que adquirì una dinàmica laboral en su mayor expresiòn"
2019-04-06,4.0,Good place to start at a young age Toyota is a place you can work at if you start at a younger age.  There is a lot of repetitive work if you are on the assembly line.  I was fortunate enough to be put in the machining area.  I really liked running 14 robot automated machines and learning how to fix an issue with one of them if a problem occured.
2019-04-06,5.0,Awesome Place to Work I had a Co-op in the Supply Chain division with Toyota. Everyone was so invested in my success and making sure I was learning everything possible while I was there. It was an incredible experience!
2019-04-06,4.0,Good place to start at a young age Toyota is a place you can work at if you start at a younger age.  There is a lot of repetitive work if you are on the assembly line.  I was fortunate enough to be put in the machining area.  I really liked running 14 robot automated machines and learning how to fix an issue with one of them if a problem occured.
2019-04-06,5.0,Awesome Place to Work I had a Co-op in the Supply Chain division with Toyota. Everyone was so invested in my success and making sure I was learning everything possible while I was there. It was an incredible experience!
2019-04-08,1.0,Terrible Culture Management is set up to rotate through positions between 6-18 months. There is no continuity. No onboarding. No long term accountability. Would not recommend working for this company.
2019-04-08,4.0,Family Environment excellent benefits and great opportunities for learninglean organization that can create stressful situations for working level associates
2019-04-08,1.0,Terrible Culture Management is set up to rotate through positions between 6-18 months. There is no continuity. No onboarding. No long term accountability. Would not recommend working for this company.
2019-04-09,4.0,"Very fast paced good pay and insurance I loved the people that worked there, just didn't approve of the management. It is a very fast paced environment always on the move. The benefits are great and they do offer 401k."
2019-04-09,3.0,ok place to work Typical sales job selling cars. You have to work weekends to meet your sales goals. You are on commission. You have to work long hours. You will meet a lot of people.
2019-04-09,3.0,ok place to work Typical sales job selling cars. You have to work weekends to meet your sales goals. You are on commission. You have to work long hours. You will meet a lot of people.
2019-04-09,5.0,Teach you the best patience Great company  to work for . I was work with Toyota  for 16 years. learn many thing.   Taught me patient  and great customer service ... Toyota is a great produ8 I still drive a 2018 Camry Se Get yours .. they just Keep You moving foward
2019-04-09,2.0,"Overall the company does not understand how to create an environment that will encourage and grow people to be better.  Poor management to blame. The company tries to create a fun environment for people but falls way short.  The culture is very closed in the sense that everything from a creative perspective comes from Japan.  The systems applied at Toyota NA are very antiquated and confusing.  Much additional work in necessary and team members are prone to make mistakes. The company only accommodates what they feel is a certain personality type.  Management is very short sited and feels that there needs to be an over redundancy of oversite, this is because of failing systems for engineers to utilize.  However, when changes need to be made, it is very difficult because of Japan's strict rules for process."
2019-04-09,5.0,Teach you the best patience Great company  to work for . I was work with Toyota  for 16 years. learn many thing.   Taught me patient  and great customer service ... Toyota is a great produ8 I still drive a 2018 Camry Se Get yours .. they just Keep You moving foward
2019-04-09,5.0,"A great place to work and grow The culture is top tier, one of the best I have ever experienced. They have great benefits for Team Members, along with a best in class work / life balance. The new campus is also top tier and makes your day easy and enjoyable. Love it here!They are heavily supplier/contractor reliant. This can become an issue with retention of knowledge and working on problems. There is some division between the sister companies and can cause friction and waste, to the point of frustration."
2019-04-09,2.0,"Overall the company does not understand how to create an environment that will encourage and grow people to be better.  Poor management to blame. The company tries to create a fun environment for people but falls way short.  The culture is very closed in the sense that everything from a creative perspective comes from Japan.  The systems applied at Toyota NA are very antiquated and confusing.  Much additional work in necessary and team members are prone to make mistakes. The company only accommodates what they feel is a certain personality type.  Management is very short sited and feels that there needs to be an over redundancy of oversite, this is because of failing systems for engineers to utilize.  However, when changes need to be made, it is very difficult because of Japan's strict rules for process."
2019-04-09,4.0,"Very fast paced good pay and insurance I loved the people that worked there, just didn't approve of the management. It is a very fast paced environment always on the move. The benefits are great and they do offer 401k."
2019-04-10,5.0,Hello I am hard worker for pay I get only so far grow on 13.50 hour salary at 450$ week need to better myself to make double that I feel with my hard work and team member go getter attitude definitely feel like progressing in something to better my self
2019-04-10,5.0,Hello I am hard worker for pay I get only so far grow on 13.50 hour salary at 450$ week need to better myself to make double that I feel with my hard work and team member go getter attitude definitely feel like progressing in something to better my self
2019-04-11,3.0,Good Really good enjoyed it here thoroughly.There was some but Im not really sure
2019-04-11,1.0,"Summary The worst job. No worklife balance, no set schedule. Stuck in the back in a closet and didnt even have windows. Chained to the desk and there was a lot of favoritism."
2019-04-11,4.0,Amazing! Great peopleFlexible scheduleEasy to work withSalary was rather lowBetter benefits
2019-04-11,4.0,fun place I start at 11 cover cashier then go back to license come back at 3pm to 7pm as cashier take customer payments for service or parts make coffee. Take payments for sales cash or credit balance at the end of my shift
2019-04-11,4.0,fun place I start at 11 cover cashier then go back to license come back at 3pm to 7pm as cashier take customer payments for service or parts make coffee. Take payments for sales cash or credit balance at the end of my shift
2019-04-11,1.0,"Summary The worst job. No worklife balance, no set schedule. Stuck in the back in a closet and didnt even have windows. Chained to the desk and there was a lot of favoritism."
2019-04-12,5.0,great great company to work for laid back culture. learbed problem solving. big on problem solving. great company with great pay. theres alot of opportunities
2019-04-12,4.0,"Fast paced, demanding Coworkers make the job bearable. It’s very taxing both mentally and physically, pays good but you have zero family time unless you get on day shift, which can take years to accomplish."
2019-04-12,4.0,"Fast paced, demanding Coworkers make the job bearable. It’s very taxing both mentally and physically, pays good but you have zero family time unless you get on day shift, which can take years to accomplish."
2019-04-12,5.0,great great company to work for laid back culture. learbed problem solving. big on problem solving. great company with great pay. theres alot of opportunities
2019-04-13,5.0,great opportunity being productive helping others find the product and services that they are looking for in a timely manner. providing great customer service and maintaining repeat customers.
2019-04-13,2.0,"Good Pay, Poor Management Pay, benefits, and maybe five people“Toyota Cares” The management there are fake and only pretend to care when the Japanese come there.  If you like to suck up to get ahead, I guess it would be a plus for you."
2019-04-13,5.0,great opportunity being productive helping others find the product and services that they are looking for in a timely manner. providing great customer service and maintaining repeat customers.
2019-04-14,4.0,"Basic Car Dealership More relaxed work environment than I am accustom to in this business but it is definitely necessary.  As a person who does not like to be micro managed and has no problem working independently, this makes this dealership ideal.  The down side, as with most dealerships, you are not compensated accurately for the work you put in."
2019-04-14,3.0,"Multi-line dealer Verify paperwork for any payoffs and insurance for compliance follow-up and survey preptraining and certification walk the inventory notify customer of vehicle arrival."
2019-04-14,4.0,"Basic Car Dealership More relaxed work environment than I am accustom to in this business but it is definitely necessary.  As a person who does not like to be micro managed and has no problem working independently, this makes this dealership ideal.  The down side, as with most dealerships, you are not compensated accurately for the work you put in."
2019-04-14,3.0,"Multi-line dealer Verify paperwork for any payoffs and insurance for compliance follow-up and survey preptraining and certification walk the inventory notify customer of vehicle arrival."
2019-04-15,5.0,"Very friendly environment, team members are caring and will help in any way possible A typical day at work consisted of the installation of Toyota’s parts and accessories on prototype and department vehicles per installation instructions. I learned to continue to better myself and take any obstacle as an opportunity.Management was present and willing to help in any matter. Workplace was an open and casual environment where everyone was willing to lend a helping hand to get the job done. I was unable to join the group in relocating to Plano, TX.I enjoyed every part of my time at Toyota."
2019-04-15,1.0,"Unprofessionalism Coming from a professional background, I have to say that Toyota is one of the worst places to work at if you are looking for ethical and honorable co-workers.  These uneducated people are very difficult to work with and lack the understanding of principles and work ethics.  There is bullying and lack of principle from management to the lowest level of personnel."
2019-04-15,4.0,"auto delivery specialist A fast paced job and stressful but you were paid well. Long days many 60+ hours a week. Hard work, especially in the rain. Required much attention to detail."
2019-04-15,5.0,"Love It Here Good salary, good benefits, and good work environment. I love my flexible work schedule.Salary could be better at another company, but the environment and work philosophy are worth it. The pay is still good though."
2019-04-15,4.0,"auto delivery specialist A fast paced job and stressful but you were paid well. Long days many 60+ hours a week. Hard work, especially in the rain. Required much attention to detail."
2019-04-15,1.0,"Unprofessionalism Coming from a professional background, I have to say that Toyota is one of the worst places to work at if you are looking for ethical and honorable co-workers.  These uneducated people are very difficult to work with and lack the understanding of principles and work ethics.  There is bullying and lack of principle from management to the lowest level of personnel."
2019-04-15,5.0,"Very friendly environment, team members are caring and will help in any way possible A typical day at work consisted of the installation of Toyota’s parts and accessories on prototype and department vehicles per installation instructions. I learned to continue to better myself and take any obstacle as an opportunity.Management was present and willing to help in any matter. Workplace was an open and casual environment where everyone was willing to lend a helping hand to get the job done. I was unable to join the group in relocating to Plano, TX.I enjoyed every part of my time at Toyota."
2019-04-15,2.0,"Not what they say they are This is the only company I have ever worked for that your job performance outweighs who you know, who you are friends with, etc. Instead of hiring contract employees who have been working on the team with you, they will hire a friends or family members.It is sad and pathetic for Toyota at the same time."
2019-04-15,2.0,"Not what they say they are This is the only company I have ever worked for that your job performance outweighs who you know, who you are friends with, etc. Instead of hiring contract employees who have been working on the team with you, they will hire a friends or family members.It is sad and pathetic for Toyota at the same time."
2019-04-16,3.0,Chill workplace cool people Working there was great at first then they were very inconsistent with the pay rates they decreased our pay then increased it but it was still lower than starting pay so I went back to my old job and as part time I make as much money as they're adjusted pay
2019-04-16,4.0,Toyota as a Company A+ Toyota overall is an awesome company to work for. Work life balance could be better but being a Tech its normal to work long hours to make more. Environment was good as long as there were no toxic employees.
2019-04-16,4.0,Toyota as a Company A+ Toyota overall is an awesome company to work for. Work life balance could be better but being a Tech its normal to work long hours to make more. Environment was good as long as there were no toxic employees.
2019-04-16,2.0,"Toyota Of Olmypia It seems fun when you start working there. The environment is a party palace but once you get into the ""in crowd"" you see that it is all ran on fear and money."
2019-04-16,2.0,"Very Stressful Place to Work Managers do not provide direction.  It is a sink or swim environment.  Manager's are always reviewing and not providing constructive criticism.  They overload you with work and when you fail, they find ways to blame you.  They do not have high regard for older workers."
2019-04-16,3.0,Chill workplace cool people Working there was great at first then they were very inconsistent with the pay rates they decreased our pay then increased it but it was still lower than starting pay so I went back to my old job and as part time I make as much money as they're adjusted pay
2019-04-16,2.0,"Very Stressful Place to Work Managers do not provide direction.  It is a sink or swim environment.  Manager's are always reviewing and not providing constructive criticism.  They overload you with work and when you fail, they find ways to blame you.  They do not have high regard for older workers."
2019-04-16,2.0,"Toyota Of Olmypia It seems fun when you start working there. The environment is a party palace but once you get into the ""in crowd"" you see that it is all ran on fear and money."
2019-04-17,5.0,Overall Productive and fun I would go to work and deal with customers vehicles that were brought into the shop to be maintenance and or worked on. I would deal with upper management and my peers very friendly and admirable to others.
2019-04-17,1.0,"long hours, no respect management shows no respect for employees, yell , scream and insult people in front of everyone else. You will get shafted on your last check when you leave."
2019-04-17,5.0,Overall Productive and fun I would go to work and deal with customers vehicles that were brought into the shop to be maintenance and or worked on. I would deal with upper management and my peers very friendly and admirable to others.
2019-04-17,1.0,"long hours, no respect management shows no respect for employees, yell , scream and insult people in front of everyone else. You will get shafted on your last check when you leave."
2019-04-17,1.0,"Worst Job of my Life!!!!! Lies,lies, lies! Pay $$$People are impressed when you tell them you work for Toyota.They will pay your insurance if you lease a car.Where do I begin first of all let's start with the lies on the job description it didn't say anything about escalations but trust me you will be the catchall for every department.Training had an amazing instructor but they don't teach you how to deescalate customers they only teach you how to operate the systems.Once you get to the floor you will have a supervisor that you most likely hate there is only one supervisor who does his job properly all of the rest hide from their employees so they don't have to take sup escalations. Most of the supervisors are also very degrading because they will change your decision if a customer is screaming at them enough. They will lie to you in the beginning and say that you will only have to be there for a year before you're eligible for promotions but in actuality most people don't leave the department unless they've been there for 20 years or have a master's degree.Under no circumstances are you allowed to disconnect the call even if you are being belittled cursed out or insulted.If you are able to find a supervisor they will instruct you to place the customer on hold and wait until the customer just hangs up.The computers are very old like Windows 7 old and even though my computer was rebooting it took a month to get a replacement.Your schedule changes every 4 weeks yet they want you to preplan a doctor's appointment and things of that nature well ahead of time.You also are expected to request your vacation at the beginning of the year if not good luck getting it approved.The food in the kitchen is very expensive but very bland. The parking lot on the Southeast side is literally impossible and you will often be late for work just because you can't find a parking spot.If you are a woman you will be approached by someone eventually about your attire whether it be something as small as a head wrap or open toed shoes. They even sent someone home for wearing ugg boots!! Ridiculous.Overall just a very uptight corporate environment. If you are someone who values their respect and dignity this is not the job for you if you are someone who will literally do anything for money and are okay with being treated any type of way for money then you go right ahead."
2019-04-18,3.0,"What you don't know ...... Realistically the car business as I was drawn into it - well -it is as good as the dealer principle will allow it to be.I honestly do NOT believe, in my ability to witness first hand - this really is one of the very few horse trading venues in America."
2019-04-18,4.0,About average for the region Stagnant management is slowly retiring and very slowly allowing for a cultural improvement.  About 30% of employees are contractors and well over half of those are immigrants.  This helps the company avoid team member headcount reductions.
2019-04-18,4.0,"Nice laid back store Nice laid back store , not the greatest pay plan but ok , a bit high expectations on goals but somewhat achievable, friendly management but lacks leads /customers most of the time for the goals to be realistic"
2019-04-18,3.0,"What you don't know ...... Realistically the car business as I was drawn into it - well -it is as good as the dealer principle will allow it to be.I honestly do NOT believe, in my ability to witness first hand - this really is one of the very few horse trading venues in America."
2019-04-18,4.0,"Nice laid back store Nice laid back store , not the greatest pay plan but ok , a bit high expectations on goals but somewhat achievable, friendly management but lacks leads /customers most of the time for the goals to be realistic"
2019-04-18,4.0,About average for the region Stagnant management is slowly retiring and very slowly allowing for a cultural improvement.  About 30% of employees are contractors and well over half of those are immigrants.  This helps the company avoid team member headcount reductions.
2019-04-20,4.0,grueling work nothing was consistent in the shop. same jobs paid different from service writer to writer. pretty fast pace especially when a writer got greedy and over wrote himself too much work for the shop to handle in promised time.
2019-04-20,4.0,grueling work nothing was consistent in the shop. same jobs paid different from service writer to writer. pretty fast pace especially when a writer got greedy and over wrote himself too much work for the shop to handle in promised time.
2019-04-21,1.0,"A history of gossip, drama, and shameful behavior The Business Development Center seems to be the hub and origin of gossip and strange behavior. Its  current Manager is one of the biggest gossips in the building. He discusses the President's personal business and past indescressions, along with his staff's personal discussions with him. He cannot seem to take ownership of his actions without throwing staff members under the bus to justify his unwarranted decisions. He doesn't have the experience to manage people without making it personal. He wants to be your friend in and outside of the office but is so childish, that if you're unresponsive to his personal needs, he becomes angry and unstable. He treats his employees like they are expendable and makes sure that they know it. He always has to have one employee, that he puts on an undeserved pedestal. It seems that he chooses them by how much they are willing to sell their co-workers down the river. Who ever tattles the most is the winner. Unfortunately, this usually goes to their head and they embellish the truth in order to expedite the removal of whomever they dislike at the moment. He implements rules and policies that apply to everyone but his current favorite. This includes the transfer of accounts, punctuality, time off, and even incentives. Not exactly my favorite place to work at the moment."
2019-04-21,5.0,"Best job Fair wages, hours.  Clean and safe environment.  I would recommend anyone looking for a reliable factory job to definitely give Toyota a try.  Best jobs in the area."
2019-04-21,2.0,Sucks unless your young and will work injured Management treats employees as if they’re stupid they are a big secretive gang and will conspire against you to keep you in a terrible job and will take advantage of new team members because they don’t know the rules
2019-04-21,1.0,"A history of gossip, drama, and shameful behavior The Business Development Center seems to be the hub and origin of gossip and strange behavior. Its  current Manager is one of the biggest gossips in the building. He discusses the President's personal business and past indescressions, along with his staff's personal discussions with him. He cannot seem to take ownership of his actions without throwing staff members under the bus to justify his unwarranted decisions. He doesn't have the experience to manage people without making it personal. He wants to be your friend in and outside of the office but is so childish, that if you're unresponsive to his personal needs, he becomes angry and unstable. He treats his employees like they are expendable and makes sure that they know it. He always has to have one employee, that he puts on an undeserved pedestal. It seems that he chooses them by how much they are willing to sell their co-workers down the river. Who ever tattles the most is the winner. Unfortunately, this usually goes to their head and they embellish the truth in order to expedite the removal of whomever they dislike at the moment. He implements rules and policies that apply to everyone but his current favorite. This includes the transfer of accounts, punctuality, time off, and even incentives. Not exactly my favorite place to work at the moment."
2019-04-21,5.0,"Best job Fair wages, hours.  Clean and safe environment.  I would recommend anyone looking for a reliable factory job to definitely give Toyota a try.  Best jobs in the area."
2019-04-21,2.0,Sucks unless your young and will work injured Management treats employees as if they’re stupid they are a big secretive gang and will conspire against you to keep you in a terrible job and will take advantage of new team members because they don’t know the rules
2019-04-22,5.0,"Fun place to work, good training,, benefits Work is awesome, nice people, people seem to get along with each other, interacting, communication all are good qualities. Continuous work improvement, cleanliness is a plus. I learned a lot from working at Toyota, having patience, solving problems. I was able to learn many different work stations,the process is always different, it also gives you a chance to learn and even communicate with coworkers next to you. Toyota is BIG on being clean,no contamination, no bad Engines, always wanting you to inspect your parts making sure there the correct parts for your process! Management is always positive,Team Leader, Group Leader are usually on line with you keeping a close eye on each and every process and always will to step in and help. The open door policy is good, you can always express your opinion and receive good feedback.. I can say that I had a great time working for Toyota Motor Manufacturing,we all make mistakes but remember to never give up!!!"
2019-04-22,3.0,"Good Company But Not For Everyone I worked, did what I could, and went home.  It was just that work became more and more home, and it was time to leave so I could enjoy home.  I had my good times there, but it came to a point to where I had to choose family or work, and I chose family."
2019-04-22,1.0,Good pay but they treat you awful Use to be a wonderful place to work. Now it is completely horrible. The jobs are overloaded and continue to get worse. Management is out to make sure that anyone with more than 20 years is looked at very closely and could be fired at anytime for anything. I was fired for something completely petty. It’s a shame that 22 years doesn’t mean anything and they will get rid of you without any hesitation. I wouldn’t recommend anyone to work there unless you enjoy being treated like a number that can just be replaced.
2019-04-22,3.0,"Good Company But Not For Everyone I worked, did what I could, and went home.  It was just that work became more and more home, and it was time to leave so I could enjoy home.  I had my good times there, but it came to a point to where I had to choose family or work, and I chose family."
2019-04-22,1.0,Good pay but they treat you awful Use to be a wonderful place to work. Now it is completely horrible. The jobs are overloaded and continue to get worse. Management is out to make sure that anyone with more than 20 years is looked at very closely and could be fired at anytime for anything. I was fired for something completely petty. It’s a shame that 22 years doesn’t mean anything and they will get rid of you without any hesitation. I wouldn’t recommend anyone to work there unless you enjoy being treated like a number that can just be replaced.
2019-04-22,5.0,"Fun place to work, good training,, benefits Work is awesome, nice people, people seem to get along with each other, interacting, communication all are good qualities. Continuous work improvement, cleanliness is a plus. I learned a lot from working at Toyota, having patience, solving problems. I was able to learn many different work stations,the process is always different, it also gives you a chance to learn and even communicate with coworkers next to you. Toyota is BIG on being clean,no contamination, no bad Engines, always wanting you to inspect your parts making sure there the correct parts for your process! Management is always positive,Team Leader, Group Leader are usually on line with you keeping a close eye on each and every process and always will to step in and help. The open door policy is good, you can always express your opinion and receive good feedback.. I can say that I had a great time working for Toyota Motor Manufacturing,we all make mistakes but remember to never give up!!!"
2019-04-23,3.0,"yea A review is a survey over a whole subject or division of it, or especially an article making a critical reconsideration and summary of something written: a review of the latest book on Chaucer. A criticism is a judgment, usually in an article, either favorable or unfavorable or both: a criticism of a proposed plan."
2019-04-23,5.0,Great job to work ! Great job as being young it teaches you how to work hard & make good money . The environment was good great employees everyone was very welcoming . I think you Toyota for your experience
2019-04-23,5.0,"Fun workplace Typical work day was relaxing and motivational.I learned new software and how to work well with Customers and answering questions.No hard part of the job.Most enjoyable was the great staff in the work area."
2019-04-23,3.0,"yea A review is a survey over a whole subject or division of it, or especially an article making a critical reconsideration and summary of something written: a review of the latest book on Chaucer. A criticism is a judgment, usually in an article, either favorable or unfavorable or both: a criticism of a proposed plan."
2019-04-23,3.0,Great work place I learned a lot of customer service skills while working at Toyota of Stuart. While being employed I was able to experience what most wouldn't. They always had the best knowledge.
2019-04-23,5.0,"Fun workplace Typical work day was relaxing and motivational.I learned new software and how to work well with Customers and answering questions.No hard part of the job.Most enjoyable was the great staff in the work area."
2019-04-23,3.0,Great work place I learned a lot of customer service skills while working at Toyota of Stuart. While being employed I was able to experience what most wouldn't. They always had the best knowledge.
2019-04-23,5.0,Great job to work ! Great job as being young it teaches you how to work hard & make good money . The environment was good great employees everyone was very welcoming . I think you Toyota for your experience
2019-04-24,3.0,Windows VMware SCCM Admin Latest Technology and enormous opportunity to learn and growNothing which I can think off
2019-04-24,5.0,"I'm not going anywhere Benefits are really good hereBehind on technology, like MS Office 2010"
2019-04-24,2.0,"Unbearable at times The different dynamic of the typical sales staff. The sales team are none commission, therefore lack the drive and motivation and push themselves harder. Competition is not rewarded top salesperson gets paid equally as a button salesperson. The owners are heavily involved throughout the day to day business and constantly hover over every deal in which becomes unbearable at times.   Huge turnover with plenty of talent lost through short time."
2019-04-24,2.0,"Unbearable at times The different dynamic of the typical sales staff. The sales team are none commission, therefore lack the drive and motivation and push themselves harder. Competition is not rewarded top salesperson gets paid equally as a button salesperson. The owners are heavily involved throughout the day to day business and constantly hover over every deal in which becomes unbearable at times.   Huge turnover with plenty of talent lost through short time."
2019-04-24,2.0,Very easy job but definitely not a career My job is fairly easy and stress free for the most part.  Like any cashier job there's difficult customers. There's not much room for promotion and they like to keep you where your at.  The pay is not very good.  The hours could be better but they're not horrible.
2019-04-24,4.0,Great place to work Great culture and work life balance.Pay is better for outside hires.
2019-04-24,2.0,Very easy job but definitely not a career My job is fairly easy and stress free for the most part.  Like any cashier job there's difficult customers. There's not much room for promotion and they like to keep you where your at.  The pay is not very good.  The hours could be better but they're not horrible.
2019-04-26,3.0,Good place to work Slow and no pressure.Good enumerationeasy to have leavesNo opportunity for IT professional to grow
